codigo_tse,urnas_apuradas,eleitorado,abstencoes,total_votos,abstencoes_pct,brancos_pct,nulos_pct,nome,numero,votos_validos,pct_votos_validos,eleito
05894,"100,00",18512,4177,14335,"22,56","0,87","2,55",SIMÃO DADALT,23,466,"3,37",Não eleito
05231,"100,00",31516,4918,26598,"15,60","1,01","2,85",KAKÁ SENA,22,14581,"57,02",Eleito
05231,"100,00",31516,4918,26598,"15,60","1,01","2,85",MAX SAO GERALDO,15,8442,"33,01",Não eleito
05231,"100,00",31516,4918,26598,"15,60","1,01","2,85",ZÉ MARIA,17,2548,"9,96",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",SEU CARLOS,19,6764,"45,30",Eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",JOAO PENA,12,234,"1,57",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",CIRLENE ARAUJO,15,5407,"36,22",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",OSCARINA MARAJÓ,22,229,"1,53",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",FERNANDO CABELUDO,10,608,"4,07",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",IGOR BARROS,55,750,"5,02",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",SUSI DIAS,43,188,"1,26",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",SIMONE LISBOA,17,70,"0,47",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",MAJOR SOUTO,51,109,"0,73",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",ROBERTO PENA,28,414,"2,77",Não eleito
05258,"100,00",18764,3336,15428,"17,78","0,75","2,48",WALDENICE,20,157,"1,05",Não eleito
04243,"100,00",16340,2435,13905,"14,90","1,18","3,80",MARCÂO,15,7610,"57,59",Eleito
04243,"100,00",16340,2435,13905,"14,90","1,18","3,80",CIRO,55,5120,"38,75",Não eleito
04243,"100,00",16340,2435,13905,"14,90","1,18","3,80",AUGUSTÃO,12,219,"1,66",Não eleito
04243,"100,00",16340,2435,13905,"14,90","1,18","3,80",RUBENS ROCHA,28,264,"2,00",Não eleito
05274,"100,00",6740,1286,5454,"19,08","0,26","2,18",NICOLAU PAMPLONA,15,1962,"36,87",Eleito
05274,"100,00",6740,1286,5454,"19,08","0,26","2,18",PASTOR MARIANO,55,1602,"30,11",Não eleito
05274,"100,00",6740,1286,5454,"19,08","0,26","2,18",JAIR,45,1757,"33,02",Não eleito
05290,"100,00",46590,8214,38376,"17,63","1,35","3,86",TOTÓ,27,16003,"43,99",Não eleito
05290,"100,00",46590,8214,38376,"17,63","1,35","3,86",CORONEL ROCHA,13,1246,"3,43",Não eleito
05290,"100,00",46590,8214,38376,"17,63","1,35","3,86",IVANEIDE PESSOA,11,605,"1,66",Não eleito
05290,"100,00",46590,8214,38376,"17,63","1,35","3,86",EVANDRO WATANABE,25,17074,"46,94",Eleito
05290,"100,00",46590,8214,38376,"17,63","1,35","3,86",JAIME BRITO,10,1449,"3,98",Não eleito
04146,"100,00",17036,3246,13790,"19,05","0,74","3,49",LEANDRO LIMA,70,530,"4,01",Não eleito
04146,"100,00",17036,3246,13790,"19,05","0,74","3,49",LUCIA MACHADO,13,1832,"13,87",Não eleito
04146,"100,00",17036,3246,13790,"19,05","0,74","3,49",ADAMOR AIRES,40,6005,"45,47",Eleito
04146,"100,00",17036,3246,13790,"19,05","0,74","3,49",EDNO ALVES,15,4839,"36,64",Não eleito
05991,"100,00",12664,2104,10560,"16,61","0,76","3,60",ADRIANO SALOMÃO,15,5233,"51,81",Eleito
05991,"100,00",12664,2104,10560,"16,61","0,76","3,60",EMIVALDO AMANCIO,55,3068,"30,38",Não eleito
05991,"100,00",12664,2104,10560,"16,61","0,76","3,60",RAIMUNDO CAPIVARA,12,1799,"17,81",Não eleito
05312,"100,00",19553,2584,16969,"13,22","1,12","3,38",ALCIR COSTA,55,7854,"48,46",Eleito
05312,"100,00",19553,2584,16969,"13,22","1,12","3,38",DIANA MELO,22,7815,"48,22",Não eleito
05312,"100,00",19553,2584,16969,"13,22","1,12","3,38",VANDERLEY DA SAÚDE,50,537,"3,31",Não eleito
05339,"100,00",24532,5886,18646,"23,99","0,71","3,03",EDUARDO DA MACHADO,15,7464,"41,58",Eleito
05339,"100,00",24532,5886,18646,"23,99","0,71","3,03",GOIANINHO DA MOTO PEÇAS,11,95,"0,53",Não eleito
05339,"100,00",24532,5886,18646,"23,99","0,71","3,03",ZÉ DO QUINCA,22,6934,"38,63",Não eleito
05339,"100,00",24532,5886,18646,"23,99","0,71","3,03",NILTON MILITÃO,55,3342,"18,62",Não eleito
05339,"100,00",24532,5886,18646,"23,99","0,71","3,03",HELENO PEIXEIRO,36,114,"0,64",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",JOÃO PINGARILHO,20,13378,"8,04",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",VALDIR MATIAS JR,43,2815,"1,69",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",MARIA,13,60051,"36,08",2º turno
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",NEY SANTANA,45,6672,"4,01",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",JESSON SANTOS,28,1756,"1,05",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",CORONEL  TOMASO,51,7488,"4,50",Não eleito
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",NÉLIO AGUIAR,25,71594,"43,01",2º turno
05355,"100,00",221537,47065,174472,"21,24","1,61","2,99",PAULO BARRUDADA,17,2695,"1,62",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",LANE OLIVEIRA,19,57,"1,08",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",MÁRCIO AQUINO,90,278,"5,27",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",LAERCIO MELO,45,1742,"33,00",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",JAIRO FERREIRA,50,29,"0,55",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",DONA MARCIA,15,974,"18,45",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",DR ELIEL,36,41,"0,78",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",BETH CAMPOS,12,202,"3,83",Não eleito
05371,"100,00",6038,656,5382,"10,86","0,31","1,60",THIAGO PIMENTEL,22,1956,"37,05",Eleito
05398,"100,00",24804,4243,20561,"17,11","1,31","3,96",RODRIGO AMORIM,15,9472,"48,63",Não eleito
05398,"100,00",24804,4243,20561,"17,11","1,31","3,96",EVANDRO TRABALHO,25,10006,"51,37",Não eleito
04847,"100,00",4667,606,4061,"12,98","0,40","2,83",WILTON LIMA,15,2179,"55,45",Eleito
04847,"100,00",4667,606,4061,"12,98","0,40","2,83",CLEITON GÁRCIA,20,1751,"44,55",Não eleito
05550,"100,00",11543,2111,9432,"18,29","0,66","3,69",SALOMÃO ESCHRIQUE,22,3367,"37,32",Não eleito
05550,"100,00",11543,2111,9432,"18,29","0,66","3,69",DIRCEU BIANCARDI,20,3935,"43,62",Eleito
05550,"100,00",11543,2111,9432,"18,29","0,66","3,69",PROFESSOR ADO,15,1720,"19,06",Não eleito
05576,"100,00",20865,3963,16902,"18,99","0,78","2,68",PROF&#186;. NIC JÚNIOR,13,5944,"36,43",Não eleito
05576,"100,00",20865,3963,16902,"18,99","0,78","2,68",GUTO GOUVEA,22,9977,"61,14",Eleito
05576,"100,00",20865,3963,16902,"18,99","0,78","2,68",MELÉM,10,397,"2,43",Não eleito
05410,"100,00",15500,2907,12593,"18,75","0,66","2,14",VANDO OLIVEIRA,22,1590,"12,99",Não eleito
05410,"100,00",15500,2907,12593,"18,75","0,66","2,14",PROFESSORA LEILA,25,3596,"29,38",Eleito
05410,"100,00",15500,2907,12593,"18,75","0,66","2,14",PAULINHO ALMEIDA,19,1466,"11,98",Não eleito
05410,"100,00",15500,2907,12593,"18,75","0,66","2,14",JUNIOR CHAGAS,55,3171,"25,91",Não eleito
05410,"100,00",15500,2907,12593,"18,75","0,66","2,14",RUBENS BARBALHO,15,2417,"19,75",Não eleito
04464,"100,00",16660,3928,12732,"23,58","0,85","4,15",DIKA,17,4213,"34,83",Não eleito
04464,"100,00",16660,3928,12732,"23,58","0,85","4,15",ALEX FABIANO,20,86,"0,71",Não eleito
04464,"100,00",16660,3928,12732,"23,58","0,85","4,15",ELIZANE,15,7796,"64,46",Eleito
05436,"100,00",21460,2672,18788,"12,45","0,53","3,25",ELSINHO,15,9252,"51,18",Eleito
05436,"100,00",21460,2672,18788,"12,45","0,53","3,25",ORIVALDO BATERIA,22,8826,"48,82",Não eleito
05479,"100,00",14719,2102,12617,"14,28","0,77","2,73",SIRI DA LATA,77,187,"1,54",Não eleito
05479,"100,00",14719,2102,12617,"14,28","0,77","2,73",PROFESSOR MARCOS,55,5790,"47,56",Eleito
05479,"100,00",14719,2102,12617,"14,28","0,77","2,73",AGUINALDO DO XERÉM,11,653,"5,36",Não eleito
05479,"100,00",14719,2102,12617,"14,28","0,77","2,73",RONALDO NOBRE,43,5545,"45,54",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",MARCELO BATISTA,13,869,"2,91",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",DU REIS,23,1554,"5,21",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",LAMARTIM DO POSTO CANAÃ,14,235,"0,79",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",PROFESSORA DARCI,40,2319,"7,78",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",PASTOR SIDNEI GOMES,10,6534,"21,91",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",MINERVINA,55,7753,"26,00",Não eleito
05452,"100,00",41201,10169,31032,"24,68","0,79","3,12",JOÃO CLEBER,15,10554,"35,39",Eleito
05797,"100,00",20744,5275,15469,"25,43","0,66","3,75",PAI DA PEDRA,17,38,"0,26",Não eleito
05797,"100,00",20744,5275,15469,"25,43","0,66","3,75",DR JEFFERSON,14,8845,"59,82",Eleito
05797,"100,00",20744,5275,15469,"25,43","0,66","3,75",BALA,15,5904,"39,93",Não eleito
04820,"100,00",5482,676,4806,"12,33","0,77","2,27",CARLOS FEITOSA,45,2023,"43,41",Não eleito
04820,"100,00",5482,676,4806,"12,33","0,77","2,27",DAN FELIX,20,184,"3,95",Não eleito
04820,"100,00",5482,676,4806,"12,33","0,77","2,27",PASTOR FLORIANO,15,2453,"52,64",Eleito
04065,"100,00",16655,2838,13817,"17,04","0,76","3,52",SIDI,12,4506,"34,07",Não eleito
04065,"100,00",16655,2838,13817,"17,04","0,76","3,52",KAMILY ARAUJO,15,6376,"48,21",Eleito
04065,"100,00",16655,2838,13817,"17,04","0,76","3,52",ZECA BALA,20,2343,"17,72",Não eleito
05495,"100,00",10994,1964,9030,"17,86","0,64","2,87",MARCELLANNE CRISTINA,12,5062,"58,10",Eleito
05495,"100,00",10994,1964,9030,"17,86","0,64","2,87",NEUSINHA MARTINS,15,3651,"41,90",Não eleito
05517,"100,00",39792,7321,32471,"18,40","0,81","2,81",EDUARDO PIO X,15,16194,"51,74",Eleito
05517,"100,00",39792,7321,32471,"18,40","0,81","2,81",ANTONIO DOIDO,22,15102,"48,26",Não eleito
05533,"100,00",20850,3233,17617,"15,51","0,55","2,36",GETÚLIO BRABO,22,6097,"35,64",Eleito
05533,"100,00",20850,3233,17617,"15,51","0,55","2,36",WANDO TEIXEIRA,15,2829,"16,54",Não eleito
05533,"100,00",20850,3233,17617,"15,51","0,55","2,36",NEUZA PEREIRA,13,2811,"16,43",Não eleito
05533,"100,00",20850,3233,17617,"15,51","0,55","2,36",HILTON LIMA,20,5368,"31,38",Não eleito
04022,"100,00",51187,10687,40500,"20,88","0,94","3,75",MACARRÃO,15,22031,"57,08",Eleito
04022,"100,00",51187,10687,40500,"20,88","0,94","3,75",ALEMÃO,22,16569,"42,92",Não eleito
04545,"100,00",10564,1635,8929,"15,48","0,69","2,05",NALDO MATOS,20,3950,"45,49",Eleito
04545,"100,00",10564,1635,8929,"15,48","0,69","2,05",FRANKLIN RODRIGUES,45,1092,"12,57",Não eleito
04545,"100,00",10564,1635,8929,"15,48","0,69","2,05",JOÃO PAULO,22,2261,"26,04",Não eleito
04545,"100,00",10564,1635,8929,"15,48","0,69","2,05",MARLY MAGNO DA ROCHA HAYASHI,12,1381,"15,90",Não eleito
04367,"100,00",13954,2341,11613,"16,78","0,64","1,08",ADALBERTO ANEQUINO,15,5158,"45,19",Não eleito
04367,"100,00",13954,2341,11613,"16,78","0,64","1,08",DOCA ALBUQUERQUE,55,6255,"54,81",Eleito
05592,"100,00",49807,9948,39859,"19,97","1,14","3,22",PAULO PAULADA,36,297,"0,78",Não eleito
05592,"100,00",49807,9948,39859,"19,97","1,14","3,22",CARLOS VINICIOS,22,29143,"76,45",Não eleito
05592,"100,00",49807,9948,39859,"19,97","1,14","3,22",MARCELO BARRETO,51,2906,"7,62",Não eleito
05592,"100,00",49807,9948,39859,"19,97","1,14","3,22",AURENICE RIBEIRO,15,5175,"13,57",Não eleito
05592,"100,00",49807,9948,39859,"19,97","1,14","3,22",PASTOR ABIMAEL SILVA,28,601,"1,58",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",ALUÍZIO BARROS,45,1169,"6,19",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",NELSON PINHEIRO,15,6480,"34,31",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",DANIEL SANTOS,13,348,"1,84",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",ZEZINHO COSTA,14,6933,"36,71",Eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",DR. TAMARIZ,70,2202,"11,66",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",PROFESSORA MIRIAN BRITO,23,1733,"9,18",Não eleito
04669,"100,00",23247,3738,19509,"16,08","0,56","2,63",ALEXANDRE FERNANDES,19,22,"0,12",Não eleito
04286,"100,00",11300,2597,8703,"22,98","0,75","3,71",DANILO MIRANDA,15,3402,"40,91",Não eleito
04286,"100,00",11300,2597,8703,"22,98","0,75","3,71",DJANGO,22,4913,"59,09",Eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",CESAR MENDONÇA,12,2170,"10,96",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",CHICO DO AZOUGUE,15,4081,"20,60",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",DR CELSO,45,5937,"29,97",Eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",CARLINHOS GONTIJO,17,372,"1,88",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",PASTOR ALEX,20,1093,"5,52",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",JEAN DA TROPICAL,51,313,"1,58",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",DR. MIGUEL,25,4094,"20,67",Não eleito
04081,"100,00",27669,7152,20517,"25,85","1,08","2,38",JUNIOR BEZERRA,10,1747,"8,82",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",HERNANDES VAZ,12,4988,"8,86",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",ELIANE LIMA,45,17940,"31,86",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",GAIA,33,77,"0,14",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",SÔNIA CASSIANO,23,296,"0,53",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",ALEXANDRE SIQUEIRA,15,18104,"32,15",Eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",TOM BONFIM,13,1216,"2,16",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",ARTUR DE JESUS,14,8911,"15,83",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",CLAUDINEY FURMAN,11,3676,"6,53",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",MARCELO DA ACIT,55,520,"0,92",Não eleito
05614,"100,00",75696,17383,58313,"22,96","1,14","2,30",XANDÃO PATRIOTA,51,581,"1,03",Não eleito
04324,"100,00",18985,3892,15093,"20,50","0,53","3,33",MARTA RESENDE,55,5257,"36,23",Não eleito
04324,"100,00",18985,3892,15093,"20,50","0,53","3,33",KELLY DESTRO,15,8536,"58,82",Eleito
04324,"100,00",18985,3892,15093,"20,50","0,53","3,33",PASTORA LUCIANA,23,718,"4,95",Não eleito
05754,"100,00",29443,6770,22673,"22,99","2,03","5,12",GILSINHO BRANDÃO,15,14585,"69,28",Eleito
05754,"100,00",29443,6770,22673,"22,99","2,03","5,12",NANDO TURINI,45,1779,"8,45",Não eleito
05754,"100,00",29443,6770,22673,"22,99","2,03","5,12",MANOEL DA CASA BRANCA,25,4689,"22,27",Não eleito
05630,"100,00",38612,8621,29991,"22,33","1,16","2,17",NOÉ PALHETA,22,4810,"16,59",Não eleito
05630,"100,00",38612,8621,29991,"22,33","1,16","2,17",HORÁCIO MONTEIRO,51,787,"2,71",Não eleito
05630,"100,00",38612,8621,29991,"22,33","1,16","2,17",MAURO ALEXANDRE,15,8625,"29,75",Não eleito
05630,"100,00",38612,8621,29991,"22,33","1,16","2,17",JOB JUNIOR,55,10161,"35,05",Eleito
05630,"100,00",38612,8621,29991,"22,33","1,16","2,17",CAMILLE VASCONCELOS,45,4610,"15,90",Não eleito
05657,"100,00",43430,9230,34200,"21,25","0,40","3,37",CARLA PARENTE,55,15889,"48,28",Não eleito
05657,"100,00",43430,9230,34200,"21,25","0,40","3,37",NETO,22,17023,"51,72",Eleito
04405,"100,00",13782,2207,11575,"16,01","0,54","2,98",JOSY AMARAL,15,4024,"36,03",Não eleito
04405,"100,00",13782,2207,11575,"16,01","0,54","2,98",MARCIO DO POVO,40,6037,"54,06",Eleito
04405,"100,00",13782,2207,11575,"16,01","0,54","2,98",PRETINHO CUIABANO,11,325,"2,91",Não eleito
04405,"100,00",13782,2207,11575,"16,01","0,54","2,98",AMARAL,28,781,"6,99",Não eleito
05711,"100,00",36600,9085,27515,"24,82","1,03","3,60",AMARILDO PAULINO,15,7904,"30,12",Não eleito
05711,"100,00",36600,9085,27515,"24,82","1,03","3,60",DR. MOACIR,22,10404,"39,65",Eleito
05711,"100,00",36600,9085,27515,"24,82","1,03","3,60",ENRIC LAURIANO,17,7934,"30,23",Não eleito
04260,"100,00",9344,1187,8157,"12,70","0,43","2,99",RENAN,15,3418,"43,39",Não eleito
04260,"100,00",9344,1187,8157,"12,70","0,43","2,99",DRA CATIA,22,529,"6,71",Não eleito
04260,"100,00",9344,1187,8157,"12,70","0,43","2,99",VANDIN,45,3931,"49,90",Eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",CHICO ALFAIA,22,8218,"30,31",Não eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",JAIME SILVA,15,11156,"41,14",Eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",ISOMAR BARROS,65,956,"3,53",Não eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",ROSE BARROS,10,944,"3,48",Não eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",CÁRLEA BARAÚNA,70,442,"1,63",Não eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",ROSINALDO CARDOSO,19,4848,"17,88",Não eleito
05010,"100,00",36094,7991,28103,"22,14","1,03","2,49",JORJAO,13,551,"2,03",Não eleito
19038,"100,00",4736,587,4149,"12,39","0,34","3,71",STENIEL,25,1772,"44,51",Não eleito
19038,"100,00",4736,587,4149,"12,39","0,34","3,71",TINTIN,14,2209,"55,49",Eleito
19054,"100,00",21480,3924,17556,"18,27","1,68","3,98",BÔDA,22,4969,"30,00",Não eleito
19054,"100,00",21480,3924,17556,"18,27","1,68","3,98",SOBRINHO,11,7000,"42,26",Eleito
19054,"100,00",21480,3924,17556,"18,27","1,68","3,98",MANU,12,4594,"27,74",Não eleito
19070,"100,00",15326,2411,12915,"15,73","1,45","4,65",AQUINO LEITE,45,3632,"29,95",Não eleito
19070,"100,00",15326,2411,12915,"15,73","1,45","4,65",IVON DA BARRA,50,165,"1,36",Não eleito
19070,"100,00",15326,2411,12915,"15,73","1,45","4,65",FRANCINILDO PIMENTEL,23,8286,"68,33",Eleito
19070,"100,00",15326,2411,12915,"15,73","1,45","4,65",AILTON DE JOÃOZINHO,90,44,"0,36",Não eleito
19097,"100,00",11325,1647,9678,"14,54","1,51","3,27",MARIA DE ZE ROBERTO,45,5031,"54,60",Eleito
19097,"100,00",11325,1647,9678,"14,54","1,51","3,27",ALCIONE BELTRÃO,23,4184,"45,40",Não eleito
19763,"100,00",4476,281,4195,"6,28","1,07","2,91",CÍCERO DO CARMO,55,2165,"53,75",Eleito
19763,"100,00",4476,281,4195,"6,28","1,07","2,91",MILTON RODRIGUES,11,1863,"46,25",Não eleito
19925,"100,00",2915,332,2583,"11,39","1,94","3,33",HUMBERTO,40,1827,"74,66",Eleito
19925,"100,00",2915,332,2583,"11,39","1,94","3,33",JOAB BRAGA,12,620,"25,34",Não eleito
19119,"100,00",17736,2213,15523,"12,48","1,15","4,45",GILVÂNIA DIAS,50,63,"0,43",Não eleito
19119,"100,00",17736,2213,15523,"12,48","1,15","4,45",MARCELO RODRIGUES,15,7707,"52,59",Eleito
19119,"100,00",17736,2213,15523,"12,48","1,15","4,45",BRANCO MENDES,19,6884,"46,98",Não eleito
19585,"100,00",2592,203,2389,"7,83","0,46","1,88",INACIO NOBREGA,25,1312,"56,24",Eleito
19585,"100,00",2592,203,2389,"7,83","0,46","1,88",DR JOÃO,12,1021,"43,76",Não eleito
19844,"100,00",6532,797,5735,"12,20","1,01","2,16",JOÃO NETO,22,3356,"60,44",Eleito
19844,"100,00",6532,797,5735,"12,20","1,01","2,16",CHICO DA ABA,55,2197,"39,56",Não eleito
19178,"100,00",8608,1809,6799,"21,02","2,77","8,50",TONY,15,1673,"27,73",Não eleito
19178,"100,00",8608,1809,6799,"21,02","2,77","8,50",NEN,70,4360,"72,27",Eleito
19194,"100,00",13127,1946,11181,"14,82","1,00","3,37",VITAL COSTA,11,5435,"50,83",Eleito
19194,"100,00",13127,1946,11181,"14,82","1,00","3,37",BENJAMIN,15,5257,"49,17",Não eleito
19151,"100,00",13619,2127,11492,"15,62","1,33","2,95",MURILIO NUNES,23,5231,"47,55",Não eleito
19151,"100,00",13619,2127,11492,"15,62","1,33","2,95",DR JORGE,65,192,"1,75",Não eleito
19151,"100,00",13619,2127,11492,"15,62","1,33","2,95",JOSILDA MACENA,45,5577,"50,70",Eleito
19216,"100,00",17947,3220,14727,"17,94","2,78","4,80",DRA SILVIA,20,7248,"53,25",Eleito
19216,"100,00",17947,3220,14727,"17,94","2,78","4,80",JOÃO FRANCISCO,45,6040,"44,38",Não eleito
19216,"100,00",17947,3220,14727,"17,94","2,78","4,80",PROFESSOR VIEIRA,22,162,"1,19",Não eleito
19216,"100,00",17947,3220,14727,"17,94","2,78","4,80",APARECIDA,12,160,"1,18",Não eleito
19909,"100,00",2106,144,1962,"6,84","0,15","2,60",TOINHO MACEDO,90,967,"50,68",Eleito
19909,"100,00",2106,144,1962,"6,84","0,15","2,60",ANTÔNIO MINERAL,40,941,"49,32",Não eleito
19232,"100,00",5754,881,4873,"15,31","2,89","5,15",DR ANTÔNIO RODRIGUES,40,211,"4,71",Não eleito
19232,"100,00",5754,881,4873,"15,31","2,89","5,15",CRISTINA DE ADRIANO,15,1460,"32,58",Não eleito
19232,"100,00",5754,881,4873,"15,31","2,89","5,15",ADELSON,23,2810,"62,71",Eleito
19259,"100,00",15149,2021,13128,"13,34","2,04","4,04",GISINALDO LOPES,13,83,"0,67",Não eleito
19259,"100,00",15149,2021,13128,"13,34","2,04","4,04",JAILSON,77,1777,"14,41",Não eleito
19259,"100,00",15149,2021,13128,"13,34","2,04","4,04",CÉSAR MARQUES,45,5788,"46,94",Eleito
19259,"100,00",15149,2021,13128,"13,34","2,04","4,04",ALEXANDRE MEU QUERIDO,27,34,"0,28",Não eleito
19259,"100,00",15149,2021,13128,"13,34","2,04","4,04",GILBERTO BEZERRA,23,4648,"37,70",Não eleito
19321,"100,00",3865,462,3403,"11,95","0,71","3,35",SANTIAGO,25,1423,"43,58",Não eleito
19321,"100,00",3865,462,3403,"11,95","0,71","3,35",VOGEL,14,1842,"56,42",Eleito
19313,"100,00",17139,3039,14100,"17,73","1,65","4,65",JOSÉ BARACHO,13,128,"0,97",Não eleito
19313,"100,00",17139,3039,14100,"17,73","1,65","4,65",GUGA ARAGÃO,25,5391,"40,80",Não eleito
19313,"100,00",17139,3039,14100,"17,73","1,65","4,65",MATHEUS BEZERRA,15,7693,"58,23",Eleito
19305,"100,00",4254,490,3764,"11,52","1,09","3,03",MANASSES DANTAS,40,1936,"53,64",Eleito
19305,"100,00",4254,490,3764,"11,52","1,09","3,03",JOSENILDO DA FARMÁCIA,12,1673,"46,36",Não eleito
19330,"100,00",10397,1324,9073,"12,73","0,71","2,52",ALYSSON CORRÊA,11,3575,"40,72",Não eleito
19330,"100,00",10397,1324,9073,"12,73","0,71","2,52",NETO,25,4840,"55,13",Eleito
19330,"100,00",10397,1324,9073,"12,73","0,71","2,52",ADRIANO,13,365,"4,16",Não eleito
19780,"100,00",7220,909,6311,"12,59","1,48","4,48",VITALZINHO,23,2573,"43,35",Não eleito
19780,"100,00",7220,909,6311,"12,59","1,48","4,48",CACILDA,55,2627,"44,26",Eleito
19780,"100,00",7220,909,6311,"12,59","1,48","4,48",PAULINHO,13,735,"12,38",Não eleito
19356,"100,00",5452,451,5001,"8,27","0,84","2,46",JOÃO BATISTA,23,2958,"61,17",Eleito
19356,"100,00",5452,451,5001,"8,27","0,84","2,46",LUCI,15,1878,"38,83",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",CAPITÃO SENA,51,1483,"2,76",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",DR FRANCISCO MACEDO,65,4295,"7,98",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",DIEGO DO KIPREÇO,11,12939,"24,04",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",CORONEL ARDNILDO,77,515,"0,96",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",INALDO ANDRADE,10,2731,"5,07",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",LUCIENE GOMES,12,21103,"39,21",Eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",NADJA PALITOT,70,385,"0,72",Não eleito
19372,"100,00",71288,10179,61109,"14,28","4,11","7,82",CAPITÃO ANTONIO,25,10366,"19,26",Não eleito
19291,"100,00",7074,662,6412,"9,36","1,03","2,98",SERGINHO LIMA,25,3642,"59,17",Eleito
19291,"100,00",7074,662,6412,"9,36","1,03","2,98",ZÉ DE OSCAR,45,2513,"40,83",Não eleito
19399,"100,00",12899,1970,10929,"15,27","1,29","4,00",PINTO,50,31,"0,30",Não eleito
19399,"100,00",12899,1970,10929,"15,27","1,29","4,00",RENATA,23,4076,"39,38",Não eleito
19399,"100,00",12899,1970,10929,"15,27","1,29","4,00",DONA ALINE,12,6064,"58,58",Eleito
