"NOME_URNA_CANDIDATO","CODIGO_CARGO","SIGLA_UE","NUMERO_CANDIDATO","NUM_TURNO","ANO_ELEICAO"
"CLEITON FOSSA",11,"80810",15,1,2020
"ADELSON VERAS",11,"24570",28,1,2020
"ANISIO MAIA",11,"20516",13,1,2020
"JESSON SANTOS",11,"05355",28,1,2020
"VERISSIMO SIQUEIRA",11,"10464",13,1,2020
"EUCLERIO SAMPAIO",11,"56251",25,1,2020
"ADAIL",11,"02259",11,1,2020
"WELLINGTON MOURA",11,"08346",12,1,2020
"JOAO ELIAS",11,"16233",40,1,2020
"NILMARIO MIRANDA",11,"41238",13,1,2020
"PEDRO HENRIQUE",11,"15431",15,1,2020
"MARCELAO",11,"36080",65,1,2020
"DR GERALDO AMORIM",11,"08656",15,1,2020
"PEDRO HORACIO",11,"50091",40,1,2020
"BICO",11,"33553",55,1,2020
"CORONEL RILDO",11,"00132",19,1,2020
"ARILDO ESCRIMAT",11,"04707",28,1,2020
"AMAURY",11,"08354",11,1,2020
"GEHLEN DINIZ",11,"01457",11,1,2020
"GERMANO SANTANA",11,"38318",13,1,2020
"VALQUIRIO MARTINS",11,"71218",77,1,2020
"DELEGADO FEDERAL RUI SILVA",11,"45535",55,1,2020
"DR MURILO BORGES",11,"94250",11,1,2020
"JOAO CLEBER",11,"05452",15,1,2020
"JANAINA NAUMANN",11,"75833",10,1,2020
"VICTOR ASSIS",11,"25313",29,1,2020
"ACACIO BRITO",11,"18651",90,1,2020
"RAMA DANTAS",11,"20516",16,1,2020
"EVANDRO VALADARES",11,"25712",40,1,2020
"PROFESSOR LESSO",11,"27073",13,1,2020
"TATIANA FRUET",11,"75639",90,1,2020
"JUNINHO",11,"69795",25,1,2020
"RUBINHO",11,"27413",45,1,2020
"RONI LOTACAO",11,"38075",40,1,2020
"DR IZAURI",11,"91138",25,1,2020
"RICARDO PEREIRA",11,"21474",23,1,2020
"ARTHUR HENRIQUE",11,"03018",15,1,2020
"JOAQUIM URCINO",11,"73482",22,1,2020
"MARCOS PERIM",11,"98337",25,1,2020
"GUSTAVO SEFER",11,"04278",55,1,2020
"IRTON MARX",11,"88390",77,1,2020
"VILSON SOARES",11,"08095",12,1,2020
"RAFAEL PRIMO",11,"57037",18,1,2020
"GILVANI SANTOS",11,"31054",16,1,2020
"JEAN PICCOLI",11,"91855",20,1,2020
"CARLINHOS ESCRITORIO",11,"90891",17,1,2020
"FELIPE MULLER",11,"87718",36,1,2020
"ADAUTO MENDES",11,"73474",15,1,2020
"DR CLAUDIO TIBURCIO",11,"13919",14,1,2020
"MARLI PAULINO",11,"75043",55,1,2020
"DR HELCIO",11,"56251",11,1,2020
"RAQUEL CHINI",11,"69213",45,1,2020
"NEUMA CAFE",11,"11576",13,1,2020
"JUNIOR RIBEIRO",11,"11959",11,1,2020
"DR JUNIOR",11,"08087",11,1,2020
"CORACY MELO",11,"92541",13,1,2020
"JONER CHAGAS",11,"03077",10,1,2020
"DR ZE ANTONIO",11,"17434",25,1,2020
"BAMAL IGUAIBA",11,"08494",43,1,2020
"PROFESSORA DARCI",11,"05452",40,1,2020
"NEVINHA",11,"18155",28,1,2020
"AFONSO SOBREIRA",11,"11371",11,1,2020
"PAULO PORTO",11,"74934",13,1,2020
"LEI ALEXANDRE",11,"81060",11,1,2020
"CHICO SANTOS",11,"74322",55,1,2020
"REMO FONSECA",11,"16918",11,1,2020
"VANDO",11,"37311",20,1,2020
"ROSANI DONADON",11,"00132",20,1,2020
"XABIER",11,"45535",50,1,2020
"MAX DORNELLYS",11,"73440",36,1,2020
"LUCIANO HONORIO",11,"18430",45,1,2020
"ULISSES MAIA",11,"76910",55,1,2020
"CHARLIANE SOUSA",11,"35971",15,1,2020
"MARCELO TCHUTCHUCA",11,"41645",20,1,2020
"CABRAL",11,"09571",22,1,2020
"ENEIAS",11,"56979",13,1,2020
"GILBERTO VASCONCELOS",11,"02550",16,1,2020
"DELEGADA SHEILA",11,"47333",17,1,2020
"MARQUINHO",11,"58130",15,1,2020
"SILAS NORONHA",11,"11630",11,1,2020
"IVAN ONIBUS",11,"32239",77,1,2020
"GUSTAVO PAIM",11,"88013",11,1,2020
"ANTONIO MOTA",11,"25178",50,1,2020
"FRANCISCO PINHEIRO",11,"08753",12,1,2020
"LUCAS FORONI",11,"91430",15,1,2020
"MARIO SANDRA",11,"31852",22,1,2020
"VALCYR",11,"39837",13,1,2020
"IRAJANE SANTINI",11,"77917",17,1,2020
"SOYA LIMA",11,"04103",22,1,2020
"MARIO NETO",11,"68756",40,1,2020
"DR MATEUS",11,"95796",23,1,2020
"MARCELO AQUINO",11,"90778",22,1,2020
"NANDO MACEDO",11,"03077",12,1,2020
"DRA CAROL",11,"91430",28,1,2020
"NEUZINHA",11,"57053",45,1,2020
"FERNANDO CUNHA",11,"67792",55,1,2020
"CAMILO DUARTE",11,"20516",29,1,2020
"VAL CARA LEGAL",11,"07650",27,1,2020
"DR BATISTA",11,"76910",25,1,2020
"MOISES CAVALHEIRO",11,"00493",15,1,2020
"ANDRE SAPANOS",11,"66893",50,1,2020
"ELINALDO",11,"34134",25,1,2020
"DR SAVIO MARTINS",11,"14630",25,1,2020
"DR RAFAEL",11,"08087",20,1,2020
"SIDNEY FILHO",11,"21474",45,1,2020
"VAGUINHO",11,"92070",15,1,2020
"RAULISON RIBEIRO",11,"18295",15,1,2020
"IZAQUE JUNIOR",11,"38806",15,1,2020
"MARCUS DIOGO",11,"20273",45,1,2020
"DAVI SILVA",11,"96830",10,1,2020
"RAPHAEL DUTRA",11,"62090",55,1,2020
"SIMONY ANJOS",11,"67890",50,1,2020
"PASTOR SIDNEI GOMES",11,"05452",10,1,2020
"JUNIOR JONAS",11,"94790",55,1,2020
"JORGE LOBATO",11,"08060",10,1,2020
"LETICIA LANZ",11,"75353",50,1,2020
"VANILSE",11,"61263",45,1,2020
"ADAOZINHO",11,"36080",55,1,2020
"MARIO MACACO",11,"94137",45,1,2020
"RONALDO TODINHO",11,"24198",90,1,2020
"MARCELO DELAROLI MARICA",11,"58378",22,1,2020
"SILVANA CORDEIRO",11,"91715",51,1,2020
"JOAO PAULO LOPES",11,"17230",22,1,2020
"LAUDANO",11,"33170",25,1,2020
"ZE CARLOS",11,"69051",17,1,2020
"PROFESSOR EVANILDO",11,"00779",51,1,2020
"FIDELES GEOVALDO PIRES",11,"91057",12,1,2020
"PRETA FURTADO",11,"17353",15,1,2020
"OTACILIO HOTEL",11,"92363",51,1,2020
"WELSON",11,"05193",43,1,2020
"PROFESSOR EDMILSON",11,"76910",50,1,2020
"GEDSON MERIZIO",11,"56472",40,1,2020
"MARCELO AMIL",11,"02550",65,1,2020
"PEDRO FERRARI",11,"65110",13,1,2020
"PAULO BARRETO",11,"17973",13,1,2020
"PASTOR JAIR JUNIOR",11,"90700",17,1,2020
"EDUARDO PIO X",11,"05517",15,1,2020
"PAULO MARANHAO",11,"09539",23,1,2020
"RICARDO BRANDAO",11,"67172",19,1,2020
"ELIAS DINIZ",11,"49417",55,1,2020
"JOENI",11,"13137",55,1,2020
"PROFESSOR AURIEL",11,"64777",65,1,2020
"MARCIO SOUZA",11,"31410",50,1,2020
"ANDRE CHAVES",11,"92770",15,1,2020
"CLAUDIA REGINA",11,"17590",25,1,2020
"JOAO FERNANDES",11,"16519",50,1,2020
"CORONEL FIUZA",11,"43710",36,1,2020
"PAULO AFONSO",11,"25437",51,1,2020
"DELEGADO ROMANO",11,"70718",27,1,2020
"ANA PAULA CRUZ",11,"14478",40,1,2020
"GEORLIZE",11,"31054",25,1,2020
"PROFESSOR FABIO",11,"95419",17,1,2020
"LUCAS FOLLADOR",11,"00078",25,1,2020
"CHABINHA",11,"56715",13,1,2020
"GI BIGODAO",11,"33359",90,1,2020
"ANTONIO JUNIOR",11,"05193",70,1,2020
"SILVIO SAUDE",11,"90883",15,1,2020
"OSMAR FILHO",11,"03000",10,1,2020
"DOUTOR ALBERTT",11,"39438",22,1,2020
"VALDY PORTELA",11,"10235",25,1,2020
"ZILOMAR",11,"94315",55,1,2020
"CARLOS LEREIA",11,"96474",45,1,2020
"ROBERTO HENRIQUES",11,"58190",65,1,2020
"CINTHIA RIBEIRO",11,"73440",45,1,2020
"DANIEL ZEN",11,"01392",13,1,2020
"TIAO MIRANDA",11,"04839",55,1,2020
"SUELY BARRETO",11,"31410",23,1,2020
"MARQUINHO CLEMENTINO",11,"44458",10,1,2020
"LUCINEIDE BARROS",11,"12190",50,1,2020
"WILTON BRITO",11,"65439",13,1,2020
"DENNIS DOMINGOS",11,"16977",77,1,2020
"PROFESSOR LUIZ CARLOS",11,"50490",50,1,2020
"BETO",11,"37737",40,1,2020
"MARICELIS",11,"56294",23,1,2020
"GABRIEL FALEIROS",11,"93793",55,1,2020
"GUILHERME PRADO",11,"70718",50,1,2020
"JOAO CARLOS JOCA",11,"90735",13,1,2020
"EDUARDO BARRETO",11,"64777",90,1,2020
"DEUSIMAR SERRA",11,"09598",65,1,2020
"ELIENE",11,"92371",17,1,2020
"TAIRO ROCHA",11,"08346",45,1,2020
"CLAUDIA RIBEIRO",11,"25313",16,1,2020
"ARGEMIRO RODRIGUES",11,"92878",25,1,2020
"PROF ROBERTO ARRUDA",11,"89850",13,1,2020
"ARTUR ORSI",11,"62910",55,1,2020
"SUBTENENTE ASSIS",11,"56251",14,1,2020
"BAITO TETE",11,"31496",12,1,2020
"DOUTORA SHEILA",11,"00809",25,1,2020
"JOSEMIRA",11,"04707",15,1,2020
"WALLACE CLEZINHO",11,"54453",40,1,2020
"BANDEIRA MELLO",11,"60011",18,1,2020
"ROGERIO MATAVELLI",11,"72338",55,1,2020
"DR EVERALDO",11,"95150",17,1,2020
"DOUTORA ROSENILDA",11,"92029",55,1,2020
"VANESSA MAIA",11,"08613",77,1,2020
"RENATA PAIVA",11,"70998",55,1,2020
"FRANCISQUINHA",11,"12327",10,1,2020
"BARTOLOMEU SANTOS",11,"07234",50,1,2020
"JOVANE JUNIOR",11,"40312",70,1,2020
"MARCONE FRANCO",11,"07706",45,1,2020
"CARMINHA MENDONCA",11,"31577",11,1,2020
"ZE COSTA",11,"09717",13,1,2020
"JULIA ZANATTA",11,"80896",22,1,2020
"SGT PAULO CESAR",11,"95451",77,1,2020
"MAGAO",11,"08893",50,1,2020
"TONINHO DENTISTA",11,"56693",28,1,2020
"DR LAERCIO",11,"90433",25,1,2020
"PROFESSORA ANA CELIA",11,"16519",16,1,2020
"ALUISIO",11,"09610",10,1,2020
"MARIANO COSTA",11,"09512",10,1,2020
"JADY VIANA",11,"04596",15,1,2020
"GERONCIO FILHO",11,"02097",13,1,2020
"TANIA PORTUGAL",11,"38890",65,1,2020
"WASHINGTON MODESTO FILHO",11,"50911",14,1,2020
"KALIL BARACAT",11,"91677",15,1,2020
"CLORISA LINHARES",11,"16853",11,1,2020
"ANTONIO TUNICO",11,"08257",77,1,2020
"GENILSON NOVATO",11,"08974",45,1,2020
"DIVINO ENFERMEIRO",11,"73326",43,1,2020
"TEOBALDO",11,"36854",25,1,2020
"ADRIANA",11,"38970",13,1,2020
"JORGE YANAI",11,"89850",19,1,2020
"NEIA SOUZA",11,"79979",11,1,2020
"LEANDRA GUEDES",11,"46833",70,1,2020
"VALMIR FERREIRA",11,"93300",51,1,2020
"ABRAAO",11,"51551",40,1,2020
"RICARDINHO",11,"36919",18,1,2020
"LINIELDA ELDO",11,"08290",65,1,2020
"INACIO FALCAO",11,"19810",65,1,2020
"CASSIUS PERFIL",11,"93793",45,1,2020
"ABRAHAO PEDRO",11,"62006",13,1,2020
"EDER ANTONELLI",11,"63096",25,1,2020
"MOEMA GRAMACHO",11,"36854",13,1,2020
"NELENE GOMES",11,"07080",12,1,2020
"DOMINIQUE RODRIGUES",11,"91154",23,1,2020
"DR MARCONES SA",11,"25437",40,1,2020
"PROF NIC JUNIOR",11,"05576",13,1,2020
"PROFESSOR WELITON",11,"00256",19,1,2020
"MAURICIN",11,"10251",11,1,2020
"SIBORREL",11,"02259",27,1,2020
"JAQUELINE MARQUES",11,"88390",55,1,2020
"ARNOLDO FRANGO",11,"07340",77,1,2020
"NISAN",11,"58394",14,1,2020
"FABIO TYRONE",11,"22250",23,1,2020
"CORONEL GOMES",11,"80551",22,1,2020
"PROFESSOR JEAN",11,"98051",45,1,2020
"FABIO FARMACIA",11,"95214",14,1,2020
"LILITO MONTEIRO",11,"18171",15,1,2020
"ENELTO",11,"91880",25,1,2020
"HERMINIO MARTINS",11,"50431",40,1,2020
"PROFESSOR ELSON",11,"81051",50,1,2020
"MARINA DANTAS",11,"27138",15,1,2020
"ELIANA DADALTO",11,"56634",19,1,2020
"BRUNO REIS",11,"38490",25,1,2020
"LUIZ XAVIER",11,"70718",16,1,2020
"WESLEY OLIVEIRA",11,"92975",22,1,2020
"CAIO CUNHA",11,"67130",19,1,2020
"DR MOTTA",11,"56251",27,1,2020
"ENOK",11,"04103",51,1,2020
"PE ROXO",11,"36617",50,1,2020
"DR LINALDO ALBINO",11,"07234",45,1,2020
"TIAGO MENDONCA",11,"94730",25,1,2020
"PATRICIA FERRAZ",11,"06050",19,1,2020
"BANHA",11,"70718",15,1,2020
"SOUSA",11,"31097",45,1,2020
"MARCOS BRUNO",11,"56251",18,1,2020
"GIRLEY TITI",11,"92339",20,1,2020
"CLELIA BARROS",11,"08001",10,1,2020
"SUELI NOVAIS",11,"34053",22,1,2020
"WALLEM MOUSINHO",11,"10898",15,1,2020
"ALOISIO BUENO",11,"67172",17,1,2020
"AFONSO GAIA",11,"28592",25,1,2020
"ZE RAIMUNDO",11,"39659",13,1,2020
"LUCIA BARBOSA",11,"96474",11,1,2020
"DR GASPAR",11,"67890",27,1,2020
"DR KARLOS",11,"39071",19,1,2020
"DRA GLAUCIA DELEGADA",11,"62090",45,1,2020
"CHICO VIGARIO",11,"27073",15,1,2020
"DR CAMYLA",11,"07471",25,1,2020
"ERALDO CABECA DANTAS",11,"31151",11,1,2020
"JOARES PONTICELLI",11,"83674",11,1,2020
"DONIZETE BARRACO",11,"91596",25,1,2020
"CARLOS BINE",11,"08710",25,1,2020
"MIGUEL CAMARA",11,"00132",40,1,2020
"JORGE MOURA",11,"62197",13,1,2020
"DANIELLE BORNIA",11,"58653",16,1,2020
"PEDRO ALMEIRA",11,"87858",40,1,2020
"NININHO BOLO BOM",11,"31690",23,1,2020
"CARLOS VINICIOS",11,"05592",22,1,2020
"LEANDRO SILVA",11,"96636",43,1,2020
"ZE FILHO FARMACIA",11,"05894",11,1,2020
"AURENICE RIBEIRO",11,"05592",15,1,2020
"JUNIOR VENCESLAU",11,"78654",55,1,2020
"DR IVAN",11,"18490",17,1,2020
"LUIS CINEMA",11,"07625",65,1,2020
"GABRIELA SANTETTI",11,"81051",16,1,2020
"NILZA",11,"81639",55,1,2020
"THIAGO MUNIZ",11,"91510",25,1,2020
"DOUGLAS",11,"18759",28,1,2020
"MARIA LUCINEIA",11,"01473",12,1,2020
"RODRIGO COELHO",11,"07358",10,1,2020
"VALDIR MATIAS JUNIOR",11,"05355",43,1,2020
"FELIPE MANASSES",11,"36854",90,1,2020
"JAIME ECHEVERRIA",11,"90999",51,1,2020
"CONCEICAO NUNES PRETA",11,"51551",13,1,2020
"RAMIRO GONCALVES",11,"02046",15,1,2020
"IRMAO DEDO",11,"27693",28,1,2020
"FLORIANO",11,"07013",90,1,2020
"ALAN JUCIE",11,"10006",55,1,2020
"VALDIR JUNIOR",11,"91154",45,1,2020
"RENATO MACARRAO",11,"91715",15,1,2020
"ADRIANA ELIAS",11,"90131",17,1,2020
"FERNANDINHO",11,"92649",45,1,2020
"CELIO STUDART",11,"13897",43,1,2020
"LUIZ MENEZES",11,"11673",11,1,2020
"CAPITAO ANDERSON",11,"19402",22,1,2020
"PAULO SANTANA",11,"07692",25,1,2020
"JESIEL",11,"08370",65,1,2020
"JAYME FONSECA",11,"07536",45,1,2020
"RENATA ESTEVES",11,"58653",35,1,2020
"MOACYR VACARIA",11,"91570",51,1,2020
"LEOZAO",11,"93718",25,1,2020
"DR RICARDO",11,"81051",77,1,2020
"BAKA FILHO",11,"77453",12,1,2020
"EMERSON SILVEIRA",11,"04863",40,1,2020
"PROF BIBO BOZZINI",11,"61654",13,1,2020
"TIAGO AMASTHA ANDRINO",11,"73440",40,1,2020
"DR THALES MARINHO",11,"16918",45,1,2020
"EBERLE",11,"72370",28,1,2020
"ABDIAS FARMACIA",11,"01473",25,1,2020
"OTANIEL LYRA",11,"02194",11,1,2020
"CLAUDIO MARQUES",11,"90816",15,1,2020
"ANDERSON TONIAZZO",11,"95613",15,1,2020
"MACHADINHO",11,"96334",25,1,2020
"CARLOS EURICO PEREIRA",11,"88390",30,1,2020
"MARIA SANDRA TAPAJOS",11,"54011",50,1,2020
"DEDIZIM",11,"94137",77,1,2020
"ANA CLAUDIA",11,"19810",19,1,2020
"CLAUDINEY FURMAN",11,"05614",11,1,2020
"ADRIANO RAMOS",11,"77453",10,1,2020
"DR CAIO BRUNO",11,"16713",23,1,2020
"MOACIR",11,"38822",22,1,2020
"JOSE PASE",11,"75205",19,1,2020
"LINDINEIDE",11,"89834",45,1,2020
"WAGNER MOURA",11,"63711",10,1,2020
"EZEQUIEL RODRIGUES",11,"74322",51,1,2020
"MARCELINHO BEM STAR",11,"90301",12,1,2020
"PASTOR ANTONIO FERREIRA",11,"27332",36,1,2020
"ALEX PAPIN",11,"76236",90,1,2020
"TONINHO PESO PESADO",11,"04650",15,1,2020
"RILDO DANTAS",11,"15679",10,1,2020
"JOAO AVAMILENO",11,"70572",77,1,2020
"SERGIO CECCHIN",11,"88412",11,1,2020
"MAJOR ARSENIO",11,"74934",28,1,2020
"MONTSERRAT MARTINS",11,"88013",43,1,2020
"CARLINHOS LYRIO",11,"56979",19,1,2020
"EDU GELMI",11,"72370",77,1,2020
"JOAO BAHIA",11,"33219",55,1,2020
"LUIZINHO",11,"40312",13,1,2020
"MACARRAO",11,"04383",22,1,2020
"DOUGLAS MARTINS",11,"70718",13,1,2020
"FLAVIO MOURA",11,"94510",12,1,2020
"CIRILO FERNANDES",11,"06050",28,1,2020
"ALVARO BRITO",11,"04537",13,1,2020
"ROBSON TIRADENTES",11,"02259",20,1,2020
"DORALICE SANTANA",11,"07650",10,1,2020
"VANI",11,"92304",14,1,2020
"JULIO CESAR",11,"07153",55,1,2020
"FABRICIO VENTUROLI",11,"91650",10,1,2020
"EUDES",11,"10855",55,1,2020
"PROFESSOR ISAAC",11,"04650",50,1,2020
"ZE FILHO",11,"38270",55,1,2020
"MACELLO FONSECA",11,"12726",28,1,2020
"ARNON BEZERRA",11,"14478",14,1,2020
"MANUELA",11,"88013",65,1,2020
"RODRIGO ANDRADE",11,"33472",11,1,2020
"CORONEL BONOTO",11,"91510",28,1,2020
"WANDO ROBSON",11,"41114",23,1,2020
"LUIS COELHO",11,"11550",15,1,2020
"ELI BORGES",11,"73440",77,1,2020
"GERSON ROSA",11,"90700",25,1,2020
"DR ITALO BONIFACIO",11,"07471",77,1,2020
"ROBSON LUCIO",11,"16438",10,1,2020
"ZE RIBAMAR",11,"07978",40,1,2020
"DUDU GRAER",11,"92908",19,1,2020
"DRICO PSTU",11,"81795",16,1,2020
"CICERO LUCENA",11,"20516",11,1,2020
"CAMILA FERNANDES",11,"94617",15,1,2020
"CORONEL DOLVIM",11,"17795",28,1,2020
"JAIRO CARNEIRO",11,"86835",13,1,2020
"DISNEI VIANA",11,"32476",11,1,2020
"DINO PENHA",11,"09075",22,1,2020
"CAPOTE",11,"10235",55,1,2020
"ROMERO REIS",11,"02550",30,1,2020
"MATHEUS BEZERRA",11,"19313",15,1,2020
"DR GETULIO",11,"50911",65,1,2020
"ATAIDE AVEZAO",11,"00230",19,1,2020
"IRMAO ADONIAS",11,"39438",45,1,2020
"PROFESSORA DEUSANY",11,"94994",25,1,2020
"ROGER TELLES",11,"95397",15,1,2020
"FABIO PERSI",11,"45535",33,1,2020
"ADALTO GAS",11,"98973",20,1,2020
"TIM MEDEIROS",11,"10472",11,1,2020
"PEU PEREIRA",11,"28932",11,1,2020
"GILVAN",11,"33510",55,1,2020
"CAPITAO RONEY",11,"66354",19,1,2020
"MARCELO RODRIGUES",11,"23817",13,1,2020
"ANDERSON LOPES",11,"24538",14,1,2020
"RODRIGO BARBOZA",11,"64750",10,1,2020
"CANDINHO GUIRRA",11,"34096",11,1,2020
"CASTELO ALEMAO",11,"61778",14,1,2020
"PROF PAULO MORAIS",11,"66397",51,1,2020
"EDSON ITABAIANA",11,"31577",15,1,2020
"BRUNO RIBEIRO",11,"93270",28,1,2020
"ELIO DIONIZIO",11,"73482",14,1,2020
"DAITON ZANATA SANTOS",11,"90816",40,1,2020
"VINICIUS",11,"07676",28,1,2020
"LUCAS ROMAO",11,"21253",23,1,2020
"BARBOZINHA",11,"56294",14,1,2020
"LUIZ MANOEL",11,"46833",90,1,2020
"VIEIRA",11,"90190",25,1,2020
"HILDA RIBEIRO",11,"31690",77,1,2020
"MARQUINHOS TRAD",11,"90514",55,1,2020
"XANDAO",11,"73326",90,1,2020
"HELIOMAR KLABUNDE",11,"91847",15,1,2020
"GUSTAVO MATOS",11,"26298",15,1,2020
"DANIEL LEMOS",11,"90999",17,1,2020
"EDSON MENDES",11,"02097",15,1,2020
"DIRCINEU BOLINA",11,"73571",25,1,2020
"KEKA",11,"18333",55,1,2020
"DENILSON MARTINS",11,"51551",10,1,2020
"PROFESSORA CLAUDIA",11,"56774",13,1,2020
"MIGUEL VAZ",11,"90603",23,1,2020
"IRACY WEBA",11,"08001",11,1,2020
"ARTUR MAYNARD",11,"16390",40,1,2020
"ELIAS ALVES",11,"18295",90,1,2020
"BOTAFOGO",11,"23795",12,1,2020
"JOSUE LIMA",11,"30872",20,1,2020
"LAFAYETTE ANDRADA",11,"41238",10,1,2020
"EDIMARIO BOAVENTURA",11,"37427",40,1,2020
"CELIO BOIADEIRO",11,"04120",15,1,2020
"PROFESSOR BRENO",11,"56235",90,1,2020
"IVON EBER",11,"94730",27,1,2020
"DR ADRIANO",11,"58130",25,1,2020
"RODRIGO MARONI",11,"88013",90,1,2020
"ABDO",11,"90956",45,1,2020
"BAILON",11,"95613",11,1,2020
"RUI BRANDAO",11,"31658",13,1,2020
"MAJOR ARAUJO",11,"93734",17,1,2020
"SEBASTIAO MELO",11,"88013",15,1,2020
"CHRISTIANO SPADETTO",11,"56332",23,1,2020
"PAULO BOMFIM",11,"36692",13,1,2020
"MANIM LEAL",11,"08990",22,1,2020
"DR HERALDO",11,"33510",11,1,2020
"RAFAEL FREIRE",11,"20516",80,1,2020
"SUZANA CARACA MINEIRO",11,"61778",10,1,2020
"LUIZ LIMA",11,"60011",17,1,2020
"ALLAN LYRA",11,"58653",36,1,2020
"RUBAO",11,"91634",90,1,2020
"MARCIO NAKASHIMA",11,"64777",12,1,2020
"NAZIRIO",11,"91057",40,1,2020
"JEANE FERREIRA",11,"16098",55,1,2020
"CLAYTON SILVA",11,"66397",36,1,2020
"GLEYCIARIA BERGAMIM ARAUJO",11,"56774",25,1,2020
"CESAR AUGUSTO",11,"85898",10,1,2020
"JACKSON AZEVEDO",11,"04154",28,1,2020
"EDY",11,"38733",51,1,2020
"RODRIGO ACHCAR",11,"93270",55,1,2020
"FLAVIO TETE",11,"18856",45,1,2020
"LUCIANA MALINI",11,"56995",11,1,2020
"RODOLFO VALENTE",11,"93025",55,1,2020
"LEVI",11,"81795",27,1,2020
"TOINHA GOMES",11,"10545",55,1,2020
"IRMAO MAZIM",11,"10375",50,1,2020
"GUSTAVO JERO",11,"46671",22,1,2020
"RAMON CUJUI",11,"00035",13,1,2020
"VAGNO PANISOLY",11,"00175",15,1,2020
"PAULO CESAR",11,"16438",28,1,2020
"RICARDO MASCARENHAS",11,"35955",11,1,2020
"MILTON FAP",11,"95397",23,1,2020
"RONALDO PINHEIRO",11,"73229",25,1,2020
"ELISEU FORTES",11,"76910",51,1,2020
"PROFESSOR MARCOS",11,"06050",13,1,2020
"MARILIA",11,"43710",13,1,2020
"ENGENHEIRO NILSON GOIS",11,"91413",25,1,2020
"NILSON PEREIRA",11,"46256",51,1,2020
"DELEGADO CHRISTIANO XAVIER",11,"51551",55,1,2020
"CORONEL MANIQUE BARRETO",11,"80896",19,1,2020
"ZOMINHO",11,"31194",22,1,2020
"JUNIOR LUCIO",11,"23930",22,1,2020
"ROMULO CARNEIRO",11,"33804",40,1,2020
"POETA O REPORTER POVAO",11,"17418",50,1,2020
"JORGE POZZOBOM",11,"88412",45,1,2020
"IRANI BARROS",11,"74292",45,1,2020
"RAMON CAMILO",11,"27499",15,1,2020
"ROMI",11,"37990",22,1,2020
"DELEGADO FONSECA",11,"05053",28,1,2020
"PABLO GEOVANNI",11,"92975",55,1,2020
"JOAO",11,"04154",36,1,2020
"ERALDO FELIX",11,"33090",10,1,2020
"CHICO HUMBERTO",11,"54038",14,1,2020
"ZE PEDRO",11,"68756",22,1,2020
"FILIPPO MARCON",11,"74322",27,1,2020
"RAIMUNDINHO AUDIOLAR",11,"08796",10,1,2020
"WELINGTON FORMIGA",11,"63614",40,1,2020
"FERNANDO BRENO",11,"43850",51,1,2020
"LEONARDO",11,"94498",23,1,2020
"FRED LUZ",11,"60011",30,1,2020
"MAURO BORGES",11,"08052",45,1,2020
"JADECO",11,"07064",22,1,2020
"DIRLEI PEREIRA",11,"58130",36,1,2020
"CARRINHO",11,"09490",22,1,2020
"CLEMENTE",11,"62197",23,1,2020
"LIVIA LAZANEO",11,"66397",50,1,2020
"PROFESSOR RONALDO MOTA",11,"70793",50,1,2020
"PEDRINHO ELISEU",11,"61654",45,1,2020
"MARCOS FONTES",11,"70173",17,1,2020
"ILSON BICUDO",11,"91154",18,1,2020
"ULISSES",11,"26050",40,1,2020
"CAIO PAZZOTTI",11,"74993",90,1,2020
"SIMONE SABIN",11,"85898",28,1,2020
"CHAGUINHA MACEDO",11,"07340",20,1,2020
"GUSTAVO BRASILEIRO",11,"49611",55,1,2020
"FLAVIO CANEDO",11,"92894",22,1,2020
"MELAO",11,"47791",25,1,2020
"JUNIOR GONCALVES",11,"15377",25,1,2020
"JOAO IGOR",11,"09091",12,1,2020
"CARLOS MENEZES",11,"32336",45,1,2020
"ELENIL",11,"92410",15,1,2020
"RAFAEL GRECA",11,"75353",25,1,2020
"LUCIANA LEOCADIO",11,"07439",65,1,2020
"EUDES BARROS",11,"08168",22,1,2020
"PEDRINHO MINASACONTECE",11,"40312",17,1,2020
"TUTA",11,"92797",12,1,2020
"TIAO",11,"66095",15,1,2020
"ANDREA SAMPAIO",11,"91030",23,1,2020
"LUIZ PEREIRA",11,"22330",15,1,2020
"BIRA",11,"91596",40,1,2020
"FLAVIO AMORIM",11,"07102",22,1,2020
"MESSIAS CHORA",11,"02259",17,1,2020
"WHELMA FARMACIA",11,"08508",51,1,2020
"TOINHO CINTRA",11,"27170",15,1,2020
"ANSELMO TAMBELLINI",11,"65099",13,1,2020
"GUSTAVO PERISSINOTO",11,"69795",55,1,2020
"PROF FRANCO",11,"62812",13,1,2020
"DR NIVALDO",11,"64297",14,1,2020
"CARMELINA O",11,"12254",14,1,2020
"ONEVAN MATOS",11,"91138",45,1,2020
"ADAO NAZIR FILHO",11,"92878",17,1,2020
"LAMARCK",11,"07889",25,1,2020
"JOAO DERLY",11,"88013",10,1,2020
"INES PAULA",11,"74934",11,1,2020
"EDUARDO PESSOA",11,"39713",40,1,2020
"ZEZE",11,"11134",43,1,2020
"ERIVAM SINDICATO",11,"16551",13,1,2020
"CLAUDIO FERREIRA",11,"91510",27,1,2020
"PROFESSOR RONALDO",11,"17590",50,1,2020
"NELTON FRIEDRICH",11,"75639",12,1,2020
"DR KALLIL",11,"05991",40,1,2020
